Participant ID;Answer Number;Word/Answer;Which section;Question;For OT: level
2_BAK10;11;-;NL-2;Cloze;
2_BAK10;12;Man;NL-2;Cloze;
2_BAK10;13;Identität;NL-2;Cloze;
2_BAK10;14;Empfängers;NL-2;Cloze;
2_BAK10;15;Empfänger;NL-2;Cloze;
2_BAK10;16;Daten;NL-2;Cloze;
2_BAK10;17;mitgeteilt;NL-2;Cloze;
2_BAK10;18;von;NL-2;Cloze;
2_BAK10;19;so;NL-2;Cloze;
2_BAK10;20;die;NL-2;Cloze;
2_BAK10;21;mit;NL-2;Cloze;
2_BAK10;1;5;SUS-CL;;
2_BAK10;2;2;SUS-CL;;
2_BAK10;3;4;SUS-CL;;
2_BAK10;4;1;SUS-CL;;
2_BAK10;5;1;SUS-CL;;
2_BAK10;6;4;SUS-CL;;
2_BAK10;7;1;SUS-CL;;
2_BAK10;8;5;SUS-CL;;
2_BAK10;9;1;SUS-CL;;
2_BAK10;1;1;Regular use of CL;;
2_ABK10;1;Rechte;NL-2;OT;OT: High
2_ABK10;2;Datenbearbeitung;NL-2;OT;OT: Low
2_ABK10;3;Kategorien;NL-2;OT;OT: High
2_ABK10;4;Kategorien;NL-2;OT;OT: High
2_ABK10;5;Personendaten;NL-2;OT;OT: Medium
2_ABK10;1;Person;NL-2;Cloze;
2_ABK10;2;der;NL-2;Cloze;
2_ABK10;3;auch;NL-2;Cloze;
2_ABK10;4;von;NL-2;Cloze;
2_ABK10;5;werden;NL-2;Cloze;
2_ABK10;6;Verantwortliche;NL-2;Cloze;
2_ABK10;7;-;NL-2;Cloze;
2_ABK10;8;mit;NL-2;Cloze;
2_ABK10;9;sie;NL-2;Cloze;
2_ABK10;10;Gesetz;NL-2;Cloze;
2_ABK10;11;eine;NL-2;Cloze;
2_ABK10;12;er;NL-2;Cloze;
2_ABK10;13;Informationen;NL-2;Cloze;
2_ABK10;14;Verantwortlichen;NL-2;Cloze;
2_ABK10;15;Empfänger;NL-2;Cloze;
2_ABK10;16;Empfängerinnen;NL-2;Cloze;
2_ABK10;17;verarbeitet;NL-2;Cloze;
2_ABK10;18;von;NL-2;Cloze;
2_ABK10;19;so;NL-2;Cloze;
2_ABK10;20;die;NL-2;Cloze;
2_ABK10;21;mit;NL-2;Cloze;
2_ABK10;1;3;SUS-NL;;
2_ABK10;2;3;SUS-NL;;
2_ABK10;3;2;SUS-NL;;
2_ABK10;4;3;SUS-NL;;
2_ABK10;5;3;SUS-NL;;
2_ABK10;6;2;SUS-NL;;
2_ABK10;7;4;SUS-NL;;
2_ABK10;8;2;SUS-NL;;
2_ABK10;9;2;SUS-NL;;
2_ABK10;1;5;Distraction task;;
2_ABK10;1;Kategorien;CL-2;OT;OT: High
2_ABK10;2;Rechte;CL-2;OT;OT: Medium
2_ABK10;3;Kategorien;CL-2;OT;OT: High
2_ABK10;1;und;CL-2;Cloze;
2_ABK10;2;Informationen;CL-2;Cloze;
2_ABK10;3;betroffene;CL-2;Cloze;
2_ABK10;4;von;CL-2;Cloze;
2_ABK10;5;die;CL-2;Cloze;
2_ABK10;6;über;CL-2;Cloze;
2_ABK10;7;muss;CL-2;Cloze;
2_ABK10;8;Person;CL-2;Cloze;
2_ABK10;9;dem;CL-2;Cloze;
2_ABK10;10;muss;CL-2;Cloze;
2_ABK10;11;fogenden;CL-2;Cloze;
2_ABK10;12;Indentität;CL-2;Cloze;
2_ABK10;13;müssen;CL-2;Cloze;
2_ABK10;14;beinhalten;CL-2;Cloze;
2_ABK10;15;betreffenden;CL-2;Cloze;
2_ABK10;16;sie;CL-2;Cloze;
2_ABK10;17;Empfängern;CL-2;Cloze;
2_ABK10;18;Mitteilen;CL-2;Cloze;
2_ABK10;19;Person;CL-2;Cloze;
2_ABK10;20;Datenschutzgesetz;CL-2;Cloze;
2_ABK10;21;Informationen;CL-2;Cloze;
2_ABK10;22;der;CL-2;Cloze;
2_ABK10;23;gesammellten;CL-2;Cloze;
2_ABK10;24;von;CL-2;Cloze;
2_ABK10;25;so;CL-2;Cloze;
2_ABK10;26;Person;CL-2;Cloze;
2_ABK10;27;der;CL-2;Cloze;
2_ABK10;1;3;SUS-CL;;
2_ABK10;2;3;SUS-CL;;
2_ABK10;3;2;SUS-CL;;
2_ABK10;4;3;SUS-CL;;
2_ABK10;5;3;SUS-CL;;
2_ABK10;6;2;SUS-CL;;
2_ABK10;7;4;SUS-CL;;
2_ABK10;8;2;SUS-CL;;
2_ABK10;9;3;SUS-CL;;
2_ABK10;1;3;Regular use of CL;;
3_BAK11;1;nicht explizit erlaubt;CL-3;OT;OT: Low
3_BAK11;2;nicht explizit erlaubt;CL-3;OT;OT: Low
3_BAK11;3;Tat erfüllen will;CL-3;OT;OT: Low
3_BAK11;4;Verbrechen;CL-3;OT;OT: Medium
3_BAK11;5;ein bewusstes Verbrechen;CL-3;OT;OT: Medium
3_BAK11;6;eine Tat möglich ist und die Möglichkeit der Tat akzeptiert;CL-3;OT;OT: High
3_BAK11;7;die Person verabsäumt, die Konsequenzen des Verhaltens einzuschätzen ;CL-3;OT;OT: Medium
3_BAK11;8;Tat ein Verbrechen ist, dann ist es ein Verbrechen, das aus Nachlässigkeit ;CL-3;OT;OT: High
3_BAK11;9;Tat ein Vergehen ist, dann ist es ein Vergehen, das aus Nachlässigkeit;CL-3;OT;OT: High
3_BAK11;10;dann ist diese Verletzung der Sorgfalt strafbar;CL-3;OT;OT: High
3_BAK11;1;Verbrechen;CL-3;Cloze;
3_BAK11;2;dies;CL-3;Cloze;
3_BAK11;3;kann;CL-3;Cloze;
3_BAK11;4;werden;CL-3;Cloze;
3_BAK11;5;Verbrechen;CL-3;Cloze;
3_BAK11;6;dies;CL-3;Cloze;
3_BAK11;7;kann;CL-3;Cloze;
3_BAK11;8;werden;CL-3;Cloze;
3_BAK11;9;begeht;CL-3;Cloze;
3_BAK11;10;strafrechte;CL-3;Cloze;
3_BAK11;11;bewusst;CL-3;Cloze;
3_BAK11;12;Verbrechen;CL-3;Cloze;
3_BAK11;13;sich;CL-3;Cloze;
3_BAK11;14;es;CL-3;Cloze;
3_BAK11;15;handelt;CL-3;Cloze;
3_BAK11;16;um;CL-3;Cloze;
3_BAK11;17;Person;CL-3;Cloze;
3_BAK11;18;unsorgfällig;CL-3;Cloze;
3_BAK11;19;der;CL-3;Cloze;
3_BAK11;20;die;CL-3;Cloze;
3_BAK11;21;bewusst;CL-3;Cloze;
3_BAK11;22;bewusst;CL-3;Cloze;
3_BAK11;23;versaümt;CL-3;Cloze;
3_BAK11;24;handelt;CL-3;Cloze;
3_BAK11;25;Tat;CL-3;Cloze;
3_BAK11;26;ist;CL-3;Cloze;
3_BAK11;27;mit;CL-3;Cloze;
3_BAK11;28;Tat;CL-3;Cloze;
3_BAK11;29;ist;CL-3;Cloze;
3_BAK11;30;mit;CL-3;Cloze;
3_BAK11;31;Tat;CL-3;Cloze;
3_BAK11;32;angepassten;CL-3;Cloze;
3_BAK11;33;der;CL-3;Cloze;
3_BAK11;34;dann;CL-3;Cloze;
3_BAK11;35;Sorgfalt;CL-3;Cloze;
3_BAK11;1;1;SUS-CL;;
3_BAK11;2;5;SUS-CL;;
3_BAK11;3;1;SUS-CL;;
3_BAK11;4;2;SUS-CL;;
3_BAK11;5;4;SUS-CL;;
3_BAK11;6;2;SUS-CL;;
3_BAK11;7;5;SUS-CL;;
3_BAK11;8;1;SUS-CL;;
3_BAK11;9;3;SUS-CL;;
3_BAK11;1;5;Distraction task;;
3_BAK11;1;wer ein Verbrechen oder Vergehen vorsätzlich begeht;NL-3;OT;OT: Medium
3_BAK11;2;Vorsätzlich handelt bereits, wer die Verwirklichung der Tat für möglich hält und in Kauf nimmt.;NL-3;OT;OT: Low
3_BAK11;3;Fahrlässig begeht ein Verbrechen oder Vergehen, wer die Folge seines Verhaltens aus pflichtwidriger Unvorsichtigkeit nicht bedenkt oder darauf nicht Rücksicht nimmt. Pflichtwidrig ist die Unvorsichtigkeit, wenn der Täter die Vorsicht nicht beachtet, zu der er nach den Umständen und nach seinen persönlichen Verhältnissen verpflichtet ist.;NL-3;OT;OT: High
3_BAK11;1;ausdrücklich;NL-3;Cloze;
3_BAK11;2;strafbar;NL-3;Cloze;
3_BAK11;3;Vergehen;NL-3;Cloze;
3_BAK11;4;Verbrechen;NL-3;Cloze;
3_BAK11;5;Tat;NL-3;Cloze;
3_BAK11;6;ausführt;NL-3;Cloze;
3_BAK11;7;die;NL-3;Cloze;
3_BAK11;8;möglich;NL-3;Cloze;
3_BAK11;9;nimmt;NL-3;Cloze;
3_BAK11;10;Vergehen;NL-3;Cloze;
3_BAK11;11;Verbrechens;NL-3;Cloze;
3_BAK11;12;anerkennt;NL-3;Cloze;
3_BAK11;13;nimmt;NL-3;Cloze;
3_BAK11;14;mit;NL-3;Cloze;
3_BAK11;15;nicht;NL-3;Cloze;
3_BAK11;16;nach;NL-3;Cloze;
3_BAK11;17;den;NL-3;Cloze;
3_BAK11;1;1;SUS-NL;;
3_BAK11;2;5;SUS-NL;;
3_BAK11;3;1;SUS-NL;;
3_BAK11;4;3;SUS-NL;;
3_BAK11;5;5;SUS-NL;;
3_BAK11;6;2;SUS-NL;;
3_BAK11;7;5;SUS-NL;;
3_BAK11;8;2;SUS-NL;;
3_BAK11;9;3;SUS-NL;;
3_BAK11;1;2;Regular use of CL;;
1_BAK10;1;Schweizer Mutter;CL-1;OT;OT: Low
1_BAK10;2;nicht;CL-1;OT;OT: Medium
1_BAK10;3;bestätigt;CL-1;OT;OT: Medium
1_BAK10;1;Verheiratet;CL-1;Cloze;
1_BAK10;1;Schweizer;CL-1;Cloze;
1_BAK10;2;Kind;CL-1;Cloze;
1_BAK10;3;Kindes;CL-1;Cloze;
1_BAK10;4;Mutter;CL-1;Cloze;
1_BAK10;5;das;CL-1;Cloze;
1_BAK10;6;Mutter;CL-1;Cloze;
1_BAK10;7;dem;CL-1;Cloze;
1_BAK10;8;ist;CL-1;Cloze;
1_BAK10;9;Kind;CL-1;Cloze;
1_BAK10;10;und;CL-1;Cloze;
1_BAK10;11;Kindes;CL-1;Cloze;
1_BAK10;12;verheiratet;CL-1;Cloze;
1_BAK10;13;vom;CL-1;Cloze;
1_BAK10;14;ist;CL-1;Cloze;
1_BAK10;15;minderjährige;CL-1;Cloze;
1_BAK10;16;ein;CL-1;Cloze;
1_BAK10;17;das;CL-1;Cloze;
1_BAK10;1;3;SUS-CL;;
1_BAK10;2;4;SUS-CL;;
1_BAK10;3;3;SUS-CL;;
1_BAK10;4;1;SUS-CL;;
1_BAK10;5;5;SUS-CL;;
1_BAK10;6;3;SUS-CL;;
1_BAK10;7;5;SUS-CL;;
1_BAK10;8;2;SUS-CL;;
1_BAK10;9;2;SUS-CL;;
1_BAK10;1;5;Distraction task;;
1_BAK10;1;dessen;NL-1;OT;OT: Low
1_BAK10;2;Eltern;NL-1;OT;OT: Medium
1_BAK10;3;dessen;NL-1;OT;OT: Low
1_BAK10;4;Bürgerin;NL-1;OT;OT: Low
1_BAK10;5;Bürger;NL-1;OT;OT: Low
1_BAK10;6;nicht;NL-1;OT;OT: High
1_BAK10;7;ausländische;NL-1;OT;OT: Medium
1_BAK10;8;Kindesverhältnisses;NL-1;OT;OT: High
1_BAK10;9;erwerben;NL-1;OT;OT: Medium
1_BAK10;1;von;NL-1;Cloze;
1_BAK10;2;Eltern;NL-1;Cloze;
1_BAK10;3;dessen;NL-1;Cloze;
1_BAK10;4;ist;NL-1;Cloze;
1_BAK10;5;einer;NL-1;Cloze;
1_BAK10;6;dem;NL-1;Cloze;
1_BAK10;7;minderjährige;NL-1;Cloze;
1_BAK10;8;Vaters;NL-1;Cloze;
1_BAK10;9;nicht;NL-1;Cloze;
1_BAK10;10;die;NL-1;Cloze;
1_BAK10;11;Vater;NL-1;Cloze;
1_BAK10;12;wenn;NL-1;Cloze;
1_BAK10;13;Geburt;NL-1;Cloze;
1_BAK10;14;Kind;NL-1;Cloze;
1_BAK10;15;das;NL-1;Cloze;
1_BAK10;16;Kinder;NL-1;Cloze;
1_BAK10;17;das;NL-1;Cloze;
1_BAK10;1;3;SUS-NL;;
1_BAK10;2;4;SUS-NL;;
1_BAK10;3;3;SUS-NL;;
1_BAK10;4;1;SUS-NL;;
1_BAK10;5;5;SUS-NL;;
1_BAK10;6;3;SUS-NL;;
1_BAK10;7;5;SUS-NL;;
1_BAK10;8;2;SUS-NL;;
1_BAK10;9;3;SUS-NL;;
1_BAK10;1;2;Regular use of CL;;
3_BAK10;1;bewusstes Verbrechen;CL-3;OT;OT: High
3_BAK10;2;Vergehen;CL-3;OT;OT: Medium
3_BAK10;3;Verletzung der Sorgfalt;CL-3;OT;OT: Medium
3_BAK10;1;Vergehen;CL-3;Cloze;
3_BAK10;2;es;CL-3;Cloze;
3_BAK10;3;wird;CL-3;Cloze;
3_BAK10;4;werden;CL-3;Cloze;
3_BAK10;5;Verbrechen;CL-3;Cloze;
3_BAK10;6;es;CL-3;Cloze;
3_BAK10;7;wird;CL-3;Cloze;
3_BAK10;8;werden;CL-3;Cloze;
3_BAK10;9;begeht;CL-3;Cloze;
3_BAK10;10;wird;CL-3;Cloze;
3_BAK10;11;bewusst;CL-3;Cloze;
3_BAK10;12;Verbrechen;CL-3;Cloze;
3_BAK10;13;sich;CL-3;Cloze;
3_BAK10;14;es;CL-3;Cloze;
3_BAK10;15;handelt;CL-3;Cloze;
3_BAK10;16;um;CL-3;Cloze;
3_BAK10;17;Person;CL-3;Cloze;
3_BAK10;18;der;CL-3;Cloze;
3_BAK10;19;die;CL-3;Cloze;
3_BAK10;20;fahrlässig;CL-3;Cloze;
3_BAK10;21;-;CL-3;Cloze;
3_BAK10;22;kennt;CL-3;Cloze;
3_BAK10;23;handelt;CL-3;Cloze;
3_BAK10;24;Tat;CL-3;Cloze;
3_BAK10;25;ist;CL-3;Cloze;
3_BAK10;26;aus;CL-3;Cloze;
3_BAK10;27;Tat;CL-3;Cloze;
3_BAK10;28;ist;CL-3;Cloze;
3_BAK10;29;aus;CL-3;Cloze;
3_BAK10;30;Tat;CL-3;Cloze;
3_BAK10;31;und;CL-3;Cloze;
3_BAK10;32;der;CL-3;Cloze;
3_BAK10;33;dann;CL-3;Cloze;
3_BAK10;34;Tat;CL-3;Cloze;
3_BAK10;1;2;SUS-CL;;
3_BAK10;2;5;SUS-CL;;
3_BAK10;3;1;SUS-CL;;
3_BAK10;4;4;SUS-CL;;
3_BAK10;5;3;SUS-CL;;
3_BAK10;6;2;SUS-CL;;
3_BAK10;7;5;SUS-CL;;
3_BAK10;8;5;SUS-CL;;
3_BAK10;9;1;SUS-CL;;
3_BAK10;1;5;Distraction task;;
3_BAK10;1;ausdrücklich;NL-3;Cloze;
3_BAK10;2;den;NL-3;Cloze;
3_BAK10;3;Vergehen;NL-3;Cloze;
3_BAK10;4;Verbrechen;NL-3;Cloze;
3_BAK10;5;Tat;NL-3;Cloze;
3_BAK10;6;begeht;NL-3;Cloze;
3_BAK10;7;die;NL-3;Cloze;
3_BAK10;8;möglich;NL-3;Cloze;
3_BAK10;9;nimmt;NL-3;Cloze;
3_BAK10;10;Vergehen;NL-3;Cloze;
3_BAK10;11;-;NL-3;Cloze;
3_BAK10;12;bedenkt;NL-3;Cloze;
3_BAK10;13;nimmt;NL-3;Cloze;
3_BAK10;14;wenn;NL-3;Cloze;
3_BAK10;15;nicht;NL-3;Cloze;
3_BAK10;16;eigentlich;NL-3;Cloze;
3_BAK10;17;den;NL-3;Cloze;
3_BAK10;1;3;;;
3_BAK10;2;3;;;
3_BAK10;3;2;;;
3_BAK10;4;2;;;
3_BAK10;5;2;;;
3_BAK10;6;4;;;
3_BAK10;7;3;;;
3_BAK10;8;3;;;
3_BAK10;9;2;;;
3_BAK10;1;2;Regular use of CL;;
3_ABK11;1;vorsätzlich;NL-3;OT;OT: Medium
3_ABK11;2;Vorsätzlich;NL-3;OT;OT: High
3_ABK11;3;Vorsätzlich;NL-3;OT;OT: High
3_ABK11;4;Fahrlässig;NL-3;OT;OT: Medium
3_ABK11;5;pflichtwidriger Unvorischtigkeit;NL-3;OT;OT: Medium
3_ABK11;1;ausdrücklich;NL-3;Cloze;
3_ABK11;2;schuldig;NL-3;Cloze;
3_ABK11;3;Vergehen;NL-3;Cloze;
3_ABK11;4;Verbrechen;NL-3;Cloze;
3_ABK11;5;Tat;NL-3;Cloze;
3_ABK11;6;begeht;NL-3;Cloze;
3_ABK11;7;absichtliche;NL-3;Cloze;
3_ABK11;8;angemessen;NL-3;Cloze;
3_ABK11;9;nimmt;NL-3;Cloze;
3_ABK11;10;Vergehen;NL-3;Cloze;
3_ABK11;11;Handels;NL-3;Cloze;
3_ABK11;12;wahrnimmt;NL-3;Cloze;
3_ABK11;13;nimmt;NL-3;Cloze;
3_ABK11;14;Handeln;NL-3;Cloze;
3_ABK11;15;-;NL-3;Cloze;
3_ABK11;16;-;NL-3;Cloze;
3_ABK11;17;-;NL-3;Cloze;
3_ABK11;1;1;SUS-NL;;
3_ABK11;2;5;SUS-NL;;
3_ABK11;3;2;SUS-NL;;
3_ABK11;4;1;SUS-NL;;
3_ABK11;5;3;SUS-NL;;
3_ABK11;6;2;SUS-NL;;
3_ABK11;7;4;SUS-NL;;
3_ABK11;8;3;SUS-NL;;
3_ABK11;9;2;SUS-NL;;
3_ABK11;1;5;Distraction task;;
3_ABK11;1;bewusst;CL-3;OT;OT: Low
3_ABK11;2;Verbrechen;CL-3;OT;OT: Low
3_ABK11;3;bewusst;CL-3;OT;OT: Low
3_ABK11;4;Verbrechen;CL-3;OT;OT: Medium
3_ABK11;5;Vergehen;CL-3;OT;OT: Medium
3_ABK11;6;bewusst;CL-3;OT;OT: Low
3_ABK11;7;nachlässig;CL-3;OT;OT: Low
3_ABK11;8;Verbrechen;CL-3;OT;OT: Medium
3_ABK11;9;Vergehen;CL-3;OT;OT: Medium
3_ABK11;10;Sorgfalt;CL-3;OT;OT: Low
3_ABK11;1;Verbrechen;CL-3;Cloze;
3_ABK11;2;dies;CL-3;Cloze;
3_ABK11;3;kann;CL-3;Cloze;
3_ABK11;4;werden;CL-3;Cloze;
3_ABK11;5;Vergehen;CL-3;Cloze;
3_ABK11;6;dies;CL-3;Cloze;
3_ABK11;7;kann;CL-3;Cloze;
3_ABK11;8;werden;CL-3;Cloze;
3_ABK11;9;ausführt;CL-3;Cloze;
3_ABK11;10;will;CL-3;Cloze;
3_ABK11;11;bewusst;CL-3;Cloze;
3_ABK11;12;Verbrechen;CL-3;Cloze;
3_ABK11;13;sich;CL-3;Cloze;
3_ABK11;14;die Tat;CL-3;Cloze;
3_ABK11;15;handelt;CL-3;Cloze;
3_ABK11;16;um;CL-3;Cloze;
3_ABK11;17;Person;CL-3;Cloze;
3_ABK11;18;möglich;CL-3;Cloze;
3_ABK11;19;dieser;CL-3;Cloze;
3_ABK11;20;die;CL-3;Cloze;
3_ABK11;21;unbewusst;CL-3;Cloze;
3_ABK11;22;weiss;CL-3;Cloze;
3_ABK11;23;vernachlässigt;CL-3;Cloze;
3_ABK11;24;handelt;CL-3;Cloze;
3_ABK11;25;Tat;CL-3;Cloze;
3_ABK11;26;ist;CL-3;Cloze;
3_ABK11;27;durch;CL-3;Cloze;
3_ABK11;28;Tat;CL-3;Cloze;
3_ABK11;29;ist;CL-3;Cloze;
3_ABK11;30;durch;CL-3;Cloze;
3_ABK11;31;Tat;CL-3;Cloze;
3_ABK11;32;entsprechende;CL-3;Cloze;
3_ABK11;33;einer;CL-3;Cloze;
3_ABK11;34;dann;CL-3;Cloze;
3_ABK11;35;Tat;CL-3;Cloze;
3_ABK11;1;4;SUS-CL;;
3_ABK11;2;2;SUS-CL;;
3_ABK11;3;4;SUS-CL;;
3_ABK11;4;1;SUS-CL;;
3_ABK11;5;2;SUS-CL;;
3_ABK11;6;5;SUS-CL;;
3_ABK11;7;2;SUS-CL;;
3_ABK11;8;4;SUS-CL;;
3_ABK11;9;1;SUS-CL;;
3_ABK11;1;4;Regular use of CL;;
3_ABK9;1;Umständen;NL-3;OT;OT: Low
3_ABK9;2;persönlichen Verhältnissen;NL-3;OT;OT: Low
3_ABK9;1;-;NL-3;Cloze;
3_ABK9;2;ahndbar;NL-3;Cloze;
3_ABK9;3;Vergehen;NL-3;Cloze;
3_ABK9;4;Verbrechen;NL-3;Cloze;
3_ABK9;5;Tat;NL-3;Cloze;
3_ABK9;6;ausübt;NL-3;Cloze;
3_ABK9;7;die;NL-3;Cloze;
3_ABK9;8;möglich;NL-3;Cloze;
3_ABK9;9;nimmt;NL-3;Cloze;
3_ABK9;10;Vergehen;NL-3;Cloze;
3_ABK9;11;Handelns;NL-3;Cloze;
3_ABK9;12;-;NL-3;Cloze;
3_ABK9;13;nimmt;NL-3;Cloze;
3_ABK9;14;-;NL-3;Cloze;
3_ABK9;15;-;NL-3;Cloze;
3_ABK9;16;-;NL-3;Cloze;
3_ABK9;17;seinen;NL-3;Cloze;
3_ABK9;1;Tat;CL-3;Cloze;
3_ABK9;2;diese;CL-3;Cloze;
3_ABK9;3;kann;CL-3;Cloze;
3_ABK9;4;werden;CL-3;Cloze;
3_ABK9;5;Tat;CL-3;Cloze;
3_ABK9;6;diese;CL-3;Cloze;
3_ABK9;7;kann;CL-3;Cloze;
3_ABK9;8;werden;CL-3;Cloze;
3_ABK9;9;begeht;CL-3;Cloze;
3_ABK9;10;-;CL-3;Cloze;
3_ABK9;11;bewusst;CL-3;Cloze;
3_ABK9;12;Verbrechen;CL-3;Cloze;
3_ABK9;13;sich;CL-3;Cloze;
3_ABK9;14;es;CL-3;Cloze;
3_ABK9;15;handelt;CL-3;Cloze;
3_ABK9;16;um;CL-3;Cloze;
3_ABK9;17;Person;CL-3;Cloze;
3_ABK9;18;möglich;CL-3;Cloze;
3_ABK9;19;der;CL-3;Cloze;
3_ABK9;20;die;CL-3;Cloze;
3_ABK9;21;nachlässig;CL-3;Cloze;
3_ABK9;22;kennt;CL-3;Cloze;
3_ABK9;23;bewusst;CL-3;Cloze;
3_ABK9;24;handelt;CL-3;Cloze;
3_ABK9;25;Tat;CL-3;Cloze;
3_ABK9;26;ist;CL-3;Cloze;
3_ABK9;27;aus;CL-3;Cloze;
3_ABK9;28;Tat;CL-3;Cloze;
3_ABK9;29;ist;CL-3;Cloze;
3_ABK9;30;aus;CL-3;Cloze;
3_ABK9;31;Person;CL-3;Cloze;
3_ABK9;32;-;CL-3;Cloze;
3_ABK9;33;der;CL-3;Cloze;
3_ABK9;34;-;CL-3;Cloze;
3_ABK9;35;-;CL-3;Cloze;
3_ABK9;1;4;SUS-CL;;
3_ABK9;2;3;SUS-CL;;
3_ABK9;3;4;SUS-CL;;
3_ABK9;4;1;SUS-CL;;
3_ABK9;5;3;SUS-CL;;
3_ABK9;6;5;SUS-CL;;
3_ABK9;7;2;SUS-CL;;
3_ABK9;8;3;SUS-CL;;
3_ABK9;9;2;SUS-CL;;
2_BAK9;1;personenbezogene;CL-2;OT;OT: Low
2_BAK9;2;personenbezogene;CL-2;OT;OT: Low
2_BAK9;3;personenbezogenen;CL-2;OT;OT: Low
2_BAK9;4;personenbezogenen;CL-2;OT;OT: Low
2_BAK9;1;und;CL-2;Cloze;
2_BAK9;2;Daten;CL-2;Cloze;
2_BAK9;3;betroffene;CL-2;Cloze;
2_BAK9;4;personbezogenen;CL-2;Cloze;
2_BAK9;5;personbezogene;CL-2;Cloze;
2_BAK9;6;von;CL-2;Cloze;
2_BAK9;7;muss;CL-2;Cloze;
2_BAK9;8;Person;CL-2;Cloze;
2_BAK9;9;dem;CL-2;Cloze;
2_BAK9;10;muss;CL-2;Cloze;
2_BAK9;11;folgenden;CL-2;Cloze;
2_BAK9;12;Identität;CL-2;Cloze;
2_BAK9;13;müssen;CL-2;Cloze;
2_BAK9;14;beinhalten;CL-2;Cloze;
2_BAK9;15;der;CL-2;Cloze;
2_BAK9;16;sie;CL-2;Cloze;
2_BAK9;17;Empfänger;CL-2;Cloze;
2_BAK9;18;Teilen;CL-2;Cloze;
2_BAK9;19;Person;CL-2;Cloze;
2_BAK9;20;Reglement;CL-2;Cloze;
2_BAK9;21;Informationen;CL-2;Cloze;
2_BAK9;22;personbezogener;CL-2;Cloze;
2_BAK9;23;personbezogenen;CL-2;Cloze;
2_BAK9;24;von;CL-2;Cloze;
2_BAK9;25;dann;CL-2;Cloze;
2_BAK9;26;Person;CL-2;Cloze;
2_BAK9;27;der;CL-2;Cloze;
2_BAK9;1;4;SUS-CL;;
2_BAK9;2;2;SUS-CL;;
2_BAK9;3;4;SUS-CL;;
2_BAK9;4;1;SUS-CL;;
2_BAK9;5;1;SUS-CL;;
2_BAK9;6;4;SUS-CL;;
2_BAK9;7;3;SUS-CL;;
2_BAK9;8;5;SUS-CL;;
2_BAK9;9;1;SUS-CL;;
2_BAK9;1;5;Distraction task;;
2_BAK9;1;angemessen;NL-2;OT;OT: High
2_BAK9;2;erforderlich;NL-2;OT;OT: High
2_BAK9;3;transparente Datenbearbeitung;NL-2;OT;OT: Low
2_BAK9;1;Person;NL-2;Cloze;
2_BAK9;2;von;NL-2;Cloze;
2_BAK9;3;auch;NL-2;Cloze;
2_BAK9;4;von;NL-2;Cloze;
2_BAK9;5;wird;NL-2;Cloze;
2_BAK9;6;Man;NL-2;Cloze;
2_BAK9;7;von;NL-2;Cloze;
2_BAK9;8;mit;NL-2;Cloze;
2_BAK9;9;sie;NL-2;Cloze;
2_BAK9;10;Reglement;NL-2;Cloze;
2_BAK9;11;eine;NL-2;Cloze;
2_BAK9;12;man;NL-2;Cloze;
2_BAK9;13;Identität;NL-2;Cloze;
2_BAK9;14;Verantwortliche;NL-2;Cloze;
2_BAK9;15;Empfänger;NL-2;Cloze;
2_BAK9;16;Empfängerinnen;NL-2;Cloze;
2_BAK9;17;gesammelt;NL-2;Cloze;
2_BAK9;18;von;NL-2;Cloze;
2_BAK9;19;dann;NL-2;Cloze;
2_BAK9;20;die;NL-2;Cloze;
2_BAK9;21;mit;NL-2;Cloze;
2_BAK9;1;5;SUS-NL;;
2_BAK9;2;2;SUS-NL;;
2_BAK9;3;5;SUS-NL;;
2_BAK9;4;1;SUS-NL;;
2_BAK9;5;4;SUS-NL;;
2_BAK9;6;5;SUS-NL;;
3_ABK10;1;nur strafbar, wer ein Verbrechen oder Vergehen vorsätzlich begeht;NL-3;OT;OT: Medium
3_ABK10;2;Vorsätzlich handelt bereits, wer die Verwirklichung der Tat für möglich hält und in Kauf nimmt.;NL-3;OT;OT: High
3_ABK10;3;pflichtwidriger Unvorsichtigkeit;NL-3;OT;OT: Low
3_ABK10;1;ausdrücklich;NL-3;Cloze;
3_ABK10;2;strafbar;NL-3;Cloze;
3_ABK10;3;Vergehen;NL-3;Cloze;
3_ABK10;4;Verbrechen;NL-3;Cloze;
3_ABK10;5;Tat;NL-3;Cloze;
3_ABK10;6;begeht;NL-3;Cloze;
3_ABK10;7;gedanklich;NL-3;Cloze;
3_ABK10;8;möglich;NL-3;Cloze;
3_ABK10;9;nimmt;NL-3;Cloze;
3_ABK10;10;Vergehen;NL-3;Cloze;
3_ABK10;11;Handelns;NL-3;Cloze;
3_ABK10;12;berücksichtigt;NL-3;Cloze;
3_ABK10;13;nimmt;NL-3;Cloze;
3_ABK10;14;wenn;NL-3;Cloze;
3_ABK10;15;nicht;NL-3;Cloze;
3_ABK10;16;unter;NL-3;Cloze;
3_ABK10;17;gesetzlich;NL-3;Cloze;
3_ABK10;1;1;SUS-NL;;
3_ABK10;2;4;SUS-NL;;
3_ABK10;3;1;SUS-NL;;
3_ABK10;4;4;SUS-NL;;
3_ABK10;5;4;SUS-NL;;
3_ABK10;6;3;SUS-NL;;
3_ABK10;7;4;SUS-NL;;
3_ABK10;8;1;SUS-NL;;
